LAT,LON,LEVEL,DATE,TIME,VALUE
44.163099,14.300663,0,20230507,12,289.294
44.16295,14.331954,0,20230507,12,289.322
44.162793,14.363244,0,20230507,12,289.3882
44.162626,14.394534,0,20230507,12,289.4477
44.16245,14.425824,0,20230507,12,289.4731
44.162265,14.457114,0,20230507,12,289.4969
44.162071,14.488404,0,20230507,12,289.5359
44.161868,14.519693,0,20230507,12,289.5631
44.161656,14.550982,0,20230507,12,289.5606
44.161434,14.582271,0,20230507,12,289.519
44.161204,14.613559,0,20230507,12,289.5037
44.160965,14.644848,0,20230507,12,289.5241
44.160717,14.676136,0,20230507,12,289.4893
44.16046,14.707424,0,20230507,12,289.395
44.160194,14.738711,0,20230507,12,289.3348
44.159919,14.769998,0,20230507,12,289.2838
44.159634,14.801285,0,20230507,12,289.2032
44.159341,14.832572,0,20230507,12,290.5019
44.159039,14.863858,0,20230507,12,295.7223
44.158727,14.895144,0,20230507,12,291.3567
44.158407,14.926429,0,20230507,12,297.6526
44.158078,14.957714,0,20230507,12,290.7235
44.157739,14.988999,0,20230507,12,297.9395
44.157392,15.020284,0,20230507,12,293.6053
44.157036,15.051568,0,20230507,12,291.619
44.15667,15.082851,0,20230507,12,292.287
44.156296,15.114134,0,20230507,12,289.3127
44.155912,15.145417,0,20230507,12,289.3246
44.15552,15.176699,0,20230507,12,290.3933
44.155118,15.207981,0,20230507,12,298.9853
44.154708,15.239263,0,20230507,12,303.5071
44.154288,15.270544,0,20230507,12,302.8297
44.15386,15.301824,0,20230507,12,304.6615
44.153422,15.333104,0,20230507,12,304.1861
44.152975,15.364384,0,20230507,12,304.8805
44.15252,15.395663,0,20230507,12,305.4467
44.152055,15.426941,0,20230507,12,304.451
44.151582,15.458219,0,20230507,12,304.7048
44.151099,15.489497,0,20230507,12,306.8456
44.150607,15.520773,0,20230507,12,307.4864
44.150107,15.55205,0,20230507,12,305.9356
44.149597,15.583325,0,20230507,12,306.8838
44.149078,15.614601,0,20230507,12,298.8325
44.14855,15.645875,0,20230507,12,315.4707
44.148014,15.677149,0,20230507,12,311.0804
44.147468,15.708423,0,20230507,12,308.5416
44.146913,15.739695,0,20230507,12,307.4279
44.146349,15.770968,0,20230507,12,305.8032
44.145776,15.802239,0,20230507,12,301.4563
44.145194,15.83351,0,20230507,12,303.8211
44.144604,15.86478,0,20230507,12,306.1631
44.144004,15.89605,0,20230507,12,307.18
44.143395,15.927318,0,20230507,12,307.0544
44.142777,15.958587,0,20230507,12,312.7297
44.14215,15.989854,0,20230507,12,306.9474
44.141514,16.021121,0,20230507,12,303.3568
44.140869,16.052387,0,20230507,12,305.2098
44.140215,16.083652,0,20230507,12,307.079
44.139552,16.114917,0,20230507,12,310.7163
44.13888,16.146181,0,20230507,12,311.5931
44.138199,16.177444,0,20230507,12,310.9913
44.137509,16.208706,0,20230507,12,307.1995
44.13681,16.239968,0,20230507,12,305.2115
44.136102,16.271228,0,20230507,12,306.1521
44.135385,16.302488,0,20230507,12,301.0378
44.134659,16.333748,0,20230507,12,294.444
44.133924,16.365006,0,20230507,12,294.8183
44.13318,16.396263,0,20230507,12,299.6974
44.132427,16.42752,0,20230507,12,301.6744
44.131665,16.458776,0,20230507,12,300.2178
44.130894,16.490031,0,20230507,12,295.4091
44.130114,16.521285,0,20230507,12,301.6277
44.129325,16.552538,0,20230507,12,296.9048
44.128526,16.58379,0,20230507,12,294.8786
44.127719,16.615042,0,20230507,12,294.6536
44.126903,16.646292,0,20230507,12,293.4016
44.126078,16.677542,0,20230507,12,287.969
44.125244,16.708791,0,20230507,12,291.2362
44.124401,16.740038,0,20230507,12,295.3259
44.123549,16.771285,0,20230507,12,297.3623
44.122688,16.802531,0,20230507,12,300.6991
44.121817,16.833776,0,20230507,12,301.7143
44.120938,16.86502,0,20230507,12,299.262
44.12005,16.896263,0,20230507,12,297.4192
44.119153,16.927505,0,20230507,12,297.8962
44.118247,16.958745,0,20230507,12,294.9278
44.117332,16.989985,0,20230507,12,293.0357
44.116408,17.021224,0,20230507,12,291.7217
44.115474,17.052462,0,20230507,12,292.1258
44.114532,17.083699,0,20230507,12,289.9655
44.113581,17.114934,0,20230507,12,289.867
44.112621,17.146169,0,20230507,12,290.2176
44.111652,17.177403,0,20230507,12,291.8983
44.110674,17.208635,0,20230507,12,294.163
44.109687,17.239866,0,20230507,12,295.2487
44.108691,17.271097,0,20230507,12,295.7571
44.107685,17.302326,0,20230507,12,296.4413
44.106671,17.333554,0,20230507,12,297.7977
44.105648,17.364781,0,20230507,12,297.9641
44.104616,17.396006,0,20230507,12,306.6478
44.103575,17.427231,0,20230507,12,307.6664
44.102525,17.458454,0,20230507,12,307.1503
44.101466,17.489677,0,20230507,12,302.2151
44.100398,17.520898,0,20230507,12,301.385
44.099321,17.552117,0,20230507,12,296.2707
44.098235,17.583336,0,20230507,12,295.7622
44.09714,17.614553,0,20230507,12,297.409
44.096035,17.64577,0,20230507,12,299.1584
44.094922,17.676985,0,20230507,12,299.3426
44.0938,17.708198,0,20230507,12,295.4897
44.092669,17.739411,0,20230507,12,296.1017
44.091529,17.770622,0,20230507,12,297.6899
44.09038,17.801832,0,20230507,12,297.5745
44.089222,17.83304,0,20230507,12,298.3291
44.088056,17.864248,0,20230507,12,304.6224
44.08688,17.895454,0,20230507,12,308.3327
44.085695,17.926658,0,20230507,12,306.6401
44.084501,17.957862,0,20230507,12,302.1506
44.083298,17.989064,0,20230507,12,302.0335
44.082086,18.020264,0,20230507,12,299.6338
44.080865,18.051464,0,20230507,12,301.424
44.079635,18.082662,0,20230507,12,305.6886
44.078396,18.113858,0,20230507,12,312.442
44.077149,18.145053,0,20230507,12,311.8622
44.075892,18.176247,0,20230507,12,312.9275
44.074626,18.20744,0,20230507,12,314.9766
44.073351,18.23863,0,20230507,12,307.0366
44.072068,18.26982,0,20230507,12,307.2717
44.070775,18.301008,0,20230507,12,305.9976
44.069473,18.332195,0,20230507,12,303.8245
44.068163,18.36338,0,20230507,12,299.7696
44.066843,18.394564,0,20230507,12,296.4786
44.065514,18.425746,0,20230507,12,297.4905
44.064177,18.456927,0,20230507,12,301.0191
44.06283,18.488106,0,20230507,12,299.6822
44.061475,18.519284,0,20230507,12,297.044
44.06011,18.55046,0,20230507,12,297.3691
44.058737,18.581635,0,20230507,12,298.9827
44.057354,18.612808,0,20230507,12,299.1864
44.055963,18.643979,0,20230507,12,299.8918
44.054563,18.675149,0,20230507,12,299.7416
44.053153,18.706318,0,20230507,12,300.0319
44.051735,18.737485,0,20230507,12,301.4928
44.050308,18.76865,0,20230507,12,301.4308
44.048872,18.799814,0,20230507,12,298.0431
44.047426,18.830976,0,20230507,12,294.7224
44.045972,18.862137,0,20230507,12,295.1171
44.044509,18.893296,0,20230507,12,295.3683
44.043037,18.924453,0,20230507,12,294.7283
44.041556,18.955609,0,20230507,12,294.7954
44.040066,18.986763,0,20230507,12,295.1918
44.038567,19.017915,0,20230507,12,295.7741
44.037059,19.049065,0,20230507,12,295.6952
44.035542,19.080214,0,20230507,12,294.9609
44.034016,19.111362,0,20230507,12,294.6383
44.032481,19.142507,0,20230507,12,293.7216
44.030938,19.173651,0,20230507,12,293.652
44.029385,19.204793,0,20230507,12,296.0075
44.027823,19.235934,0,20230507,12,298.5549
44.026253,19.267072,0,20230507,12,296.8615
44.024673,19.298209,0,20230507,12,296.9591
44.023084,19.329344,0,20230507,12,298.7417
44.021487,19.360478,0,20230507,12,303.0962
44.019881,19.391609,0,20230507,12,302.6395
44.018265,19.422739,0,20230507,12,298.0295
44.016641,19.453867,0,20230507,12,303.8653
44.015007,19.484993,0,20230507,12,304.3695
44.013365,19.516117,0,20230507,12,305.5918
44.011714,19.54724,0,20230507,12,301.6837
44.010054,19.578361,0,20230507,12,305.9016
44.008385,19.609479,0,20230507,12,304.3135
44.006707,19.640596,0,20230507,12,301.0734
44.00502,19.671712,0,20230507,12,300.3731
44.003324,19.702825,0,20230507,12,301.2135
44.001619,19.733936,0,20230507,12,300.3197
43.999905,19.765045,0,20230507,12,301.2423
43.998183,19.796153,0,20230507,12,300.2365
43.996451,19.827259,0,20230507,12,301.5242
43.99471,19.858362,0,20230507,12,303.7515
43.992961,19.889464,0,20230507,12,303.6038
43.991202,19.920564,0,20230507,12,303.0215
43.989435,19.951662,0,20230507,12,305.7056
43.987658,19.982757,0,20230507,12,304.8007
43.985873,20.013851,0,20230507,12,304.3415
43.984079,20.044943,0,20230507,12,299.8316
43.982276,20.076033,0,20230507,12,303.4409
43.980464,20.107121,0,20230507,12,302.7066
43.978643,20.138207,0,20230507,12,303.5724
43.976813,20.169291,0,20230507,12,303.114
43.974974,20.200373,0,20230507,12,301.5785
43.973126,20.231452,0,20230507,12,304.3542
43.971269,20.26253,0,20230507,12,307.2199
43.969404,20.293606,0,20230507,12,307.3311
43.967529,20.324679,0,20230507,12,307.4415
43.965645,20.355751,0,20230507,12,306.3999
43.963753,20.38682,0,20230507,12,306.8838
43.961852,20.417887,0,20230507,12,308.0815
43.959941,20.448953,0,20230507,12,308.0373
43.958022,20.480016,0,20230507,12,302.1285
43.956094,20.511077,0,20230507,12,304.9815
43.954157,20.542135,0,20230507,12,298.0753
43.952211,20.573192,0,20230507,12,300.5259
43.950256,20.604246,0,20230507,12,307.7139
43.948292,20.635299,0,20230507,12,307.2199
43.94632,20.666349,0,20230507,12,306.8337
43.944338,20.697397,0,20230507,12,307.0892
43.942348,20.728442,0,20230507,12,309.3573
43.940348,20.759486,0,20230507,12,311.6772
43.93834,20.790527,0,20230507,12,310.4803
43.936322,20.821566,0,20230507,12,309.4524
43.934296,20.852603,0,20230507,12,312.8588
43.932261,20.883638,0,20230507,12,307.6273
43.930217,20.91467,0,20230507,12,303.131
43.928164,20.9457,0,20230507,12,303.889
43.926103,20.976728,0,20230507,12,304.2175
43.924032,21.007753,0,20230507,12,312.4352
43.921952,21.038776,0,20230507,12,309.2996
43.919864,21.069797,0,20230507,12,314.2424
43.917766,21.100816,0,20230507,12,302.1642
43.91566,21.131832,0,20230507,12,308.9108
43.913545,21.162846,0,20230507,12,313.5081
43.911421,21.193858,0,20230507,12,304.8949
43.909288,21.224867,0,20230507,12,307.7801
43.907146,21.255874,0,20230507,12,307.5
43.904995,21.286878,0,20230507,12,308.73
43.902836,21.31788,0,20230507,12,303.9663
43.900667,21.34888,0,20230507,12,308.0255
43.89849,21.379877,0,20230507,12,306.6461
43.896303,21.410872,0,20230507,12,303.9544
43.894108,21.441864,0,20230507,12,304.226
43.891904,21.472854,0,20230507,12,309.4736
43.889691,21.503842,0,20230507,12,309.2444
43.887469,21.534827,0,20230507,12,310.7401
43.885238,21.56581,0,20230507,12,313.812
43.882999,21.59679,0,20230507,12,303.1514
43.88075,21.627768,0,20230507,12,300.0497
43.878493,21.658743,0,20230507,12,301.5742
43.876226,21.689716,0,20230507,12,299.2102
43.873951,21.720686,0,20230507,12,298.8817
43.871667,21.751654,0,20230507,12,297.5185
43.869374,21.782619,0,20230507,12,300.6218
43.867072,21.813581,0,20230507,12,301.2576
43.864762,21.844542,0,20230507,12,303.9323
43.862442,21.875499,0,20230507,12,308.8378
43.860114,21.906454,0,20230507,12,310.4803
43.857777,21.937407,0,20230507,12,313.5582
43.85543,21.968356,0,20230507,12,310.5762
43.853075,21.999304,0,20230507,12,308.3675
43.850711,22.030248,0,20230507,12,309.0245
43.848339,22.06119,0,20230507,12,308.1341
43.845957,22.09213,0,20230507,12,307.7165
43.843567,22.123066,0,20230507,12,310.9158
43.841167,22.154001,0,20230507,12,307.9805
43.838759,22.184932,0,20230507,12,307.4219
43.836342,22.215861,0,20230507,12,308.0484
43.833916,22.246787,0,20230507,12,309.0814
43.831481,22.277711,0,20230507,12,307.1741
43.829038,22.308631,0,20230507,12,313.3978
43.826585,22.33955,0,20230507,12,303.064
43.824124,22.370465,0,20230507,12,303.0792
43.821654,22.401378,0,20230507,12,305.282
43.819175,22.432288,0,20230507,12,304.3576
43.816687,22.463195,0,20230507,12,303.3712
43.81419,22.494099,0,20230507,12,304.159
43.811685,22.525001,0,20230507,12,305.7692
43.80917,22.5559,0,20230507,12,306.0782
43.806647,22.586796,0,20230507,12,304.6785
43.804115,22.61769,0,20230507,12,305.2523
43.801574,22.64858,0,20230507,12,302.1065
43.799024,22.679468,0,20230507,12,301.1795
43.796465,22.710353,0,20230507,12,299.9165
43.793898,22.741235,0,20230507,12,299.9521
43.791322,22.772115,0,20230507,12,301.5844
43.788736,22.802991,0,20230507,12,301.7355
43.786142,22.833865,0,20230507,12,301.9214
43.78354,22.864736,0,20230507,12,303.0504
43.780928,22.895604,0,20230507,12,302.3475
43.778308,22.926469,0,20230507,12,300.0769
43.775678,22.957331,0,20230507,12,299.7339
43.797962,4.63902,0,20230507,12,311.9607
43.800592,4.669894,0,20230507,12,311.218
43.803214,4.700771,0,20230507,12,306.0154
43.805826,4.731651,0,20230507,12,305.2421
43.80843,4.762534,0,20230507,12,305.4441
43.811025,4.79342,0,20230507,12,304.5902
43.813612,4.824309,0,20230507,12,303.788
43.816189,4.8552,0,20230507,12,303.5512
43.818757,4.886095,0,20230507,12,303.9408
43.821317,4.916992,0,20230507,12,304.7056
43.823868,4.947892,0,20230507,12,304.3262
43.82641,4.978794,0,20230507,12,304.2515
43.828943,5.0097,0,20230507,12,305.2735
43.831468,5.040608,0,20230507,12,315.4104
43.833983,5.071519,0,20230507,12,302.7635
43.83649,5.102433,0,20230507,12,304.2124
43.838987,5.13335,0,20230507,12,302.2652
43.841476,5.164269,0,20230507,12,305.3457
43.843956,5.195191,0,20230507,12,302.5708
43.846428,5.226116,0,20230507,12,302.3594
43.84889,5.257044,0,20230507,12,302.2584
43.851344,5.287974,0,20230507,12,300.1227
43.853788,5.318907,0,20230507,12,300.5565
43.856224,5.349842,0,20230507,12,301.9189
43.858651,5.380781,0,20230507,12,299.8146
43.861069,5.411722,0,20230507,12,302.7855
43.863478,5.442665,0,20230507,12,299.5922
43.865879,5.473612,0,20230507,12,301.1167
43.86827,5.504561,0,20230507,12,300.1006
43.870653,5.535512,0,20230507,12,299.5896
43.873026,5.566466,0,20230507,12,300.6736
43.875391,5.597423,0,20230507,12,301.0675
43.877747,5.628383,0,20230507,12,301.9265
43.880094,5.659345,0,20230507,12,303.6225
43.882433,5.690309,0,20230507,12,302.6098
43.884762,5.721276,0,20230507,12,302.985
43.887083,5.752246,0,20230507,12,304.1479
43.889394,5.783218,0,20230507,12,301.7491
43.891697,5.814193,0,20230507,12,301.8433
43.893991,5.845171,0,20230507,12,301.6829
43.896276,5.876151,0,20230507,12,304.7404
43.898552,5.907133,0,20230507,12,301.6549
43.900819,5.938118,0,20230507,12,301.2856
43.903078,5.969105,0,20230507,12,301.6388
43.905327,6.000095,0,20230507,12,302.457
43.907568,6.031088,0,20230507,12,303.485
43.909799,6.062083,0,20230507,12,304.4535
43.912022,6.09308,0,20230507,12,305.3839
43.914236,6.12408,0,20230507,12,301.4647
43.916441,6.155082,0,20230507,12,300.0692
43.918637,6.186087,0,20230507,12,300.5573
43.920825,6.217094,0,20230507,12,298.7756
43.923003,6.248103,0,20230507,12,295.8878
43.925172,6.279115,0,20230507,12,295.5203
43.927333,6.310129,0,20230507,12,293.242
43.929485,6.341146,0,20230507,12,298.4666
43.931627,6.372165,0,20230507,12,297.2528
43.933761,6.403187,0,20230507,12,298.3435
43.935886,6.434211,0,20230507,12,296.6111
43.938002,6.465237,0,20230507,12,295.5364
43.94011,6.496265,0,20230507,12,290.7073
43.942208,6.527296,0,20230507,12,289.2652
43.944297,6.558329,0,20230507,12,289.5232
43.946378,6.589365,0,20230507,12,288.2975
43.948449,6.620402,0,20230507,12,290.8669
43.950512,6.651442,0,20230507,12,290.9909
43.952566,6.682485,0,20230507,12,293.2293
43.954611,6.713529,0,20230507,12,293.6927
43.956646,6.744576,0,20230507,12,292.0519
43.958673,6.775625,0,20230507,12,291.7871
43.960692,6.806676,0,20230507,12,292.2378
43.962701,6.83773,0,20230507,12,292.237
43.964701,6.868786,0,20230507,12,291.6733
43.966692,6.899844,0,20230507,12,293.5747
43.968675,6.930904,0,20230507,12,296.2902
43.970648,6.961966,0,20230507,12,295.7266
43.972613,6.993031,0,20230507,12,294.9482
43.974569,7.024098,0,20230507,12,295.9736
43.976515,7.055167,0,20230507,12,294.6256
43.978453,7.086238,0,20230507,12,292.0052
43.980382,7.117311,0,20230507,12,290.4739
43.982302,7.148386,0,20230507,12,289.6327
43.984213,7.179464,0,20230507,12,290.2447
43.986116,7.210543,0,20230507,12,288.6599
43.988009,7.241625,0,20230507,12,287.8323
43.989893,7.272709,0,20230507,12,291.5061
43.991768,7.303795,0,20230507,12,295.6612
43.993635,7.334883,0,20230507,12,294.8964
43.995492,7.365973,0,20230507,12,292.8685
43.997341,7.397065,0,20230507,12,291.9136
43.999181,7.428159,0,20230507,12,289.6667
44.001011,7.459255,0,20230507,12,292.3465
44.002833,7.490353,0,20230507,12,292.6852
44.004646,7.521454,0,20230507,12,295.3191
44.00645,7.552556,0,20230507,12,297.3521
44.008245,7.58366,0,20230507,12,295.3981
44.010031,7.614766,0,20230507,12,294.2385
44.011808,7.645875,0,20230507,12,290.1794
44.013576,7.676985,0,20230507,12,291.5239
44.015336,7.708097,0,20230507,12,293.2641
44.017086,7.739211,0,20230507,12,295.0237
44.018827,7.770327,0,20230507,12,293.5153
44.02056,7.801445,0,20230507,12,294.5348
44.022283,7.832565,0,20230507,12,287.7848
44.023998,7.863687,0,20230507,12,288.1965
44.025703,7.89481,0,20230507,12,292.3303
44.0274,7.925936,0,20230507,12,292.9508
44.029087,7.957063,0,20230507,12,295.9634
44.030766,7.988193,0,20230507,12,296.9761
44.032436,8.019324,0,20230507,12,298.2638
44.034097,8.050457,0,20230507,12,300.177
44.035749,8.081592,0,20230507,12,299.9241
44.037392,8.112729,0,20230507,12,299.5022
44.039026,8.143867,0,20230507,12,299.026
44.040651,8.175008,0,20230507,12,297.9556
44.042267,8.20615,0,20230507,12,300.2848
44.043874,8.237294,0,20230507,12,296.0848
44.045472,8.268439,0,20230507,12,289.7719
44.047061,8.299587,0,20230507,12,289.6005
44.048642,8.330736,0,20230507,12,289.4494
44.050213,8.361887,0,20230507,12,289.3416
44.051775,8.39304,0,20230507,12,289.2838
44.053329,8.424195,0,20230507,12,289.2881
44.054873,8.455351,0,20230507,12,289.3186
44.056408,8.486509,0,20230507,12,289.3433
44.057935,8.517669,0,20230507,12,289.367
44.059452,8.54883,0,20230507,12,289.4018
44.060961,8.579993,0,20230507,12,289.4545
44.062461,8.611158,0,20230507,12,289.5096
44.063951,8.642324,0,20230507,12,289.5843
44.065433,8.673492,0,20230507,12,289.648
44.066906,8.704662,0,20230507,12,289.6718
44.068369,8.735833,0,20230507,12,289.71
44.069824,8.767006,0,20230507,12,289.7813
44.07127,8.798181,0,20230507,12,289.8245
44.072707,8.829357,0,20230507,12,289.8577
44.074135,8.860535,0,20230507,12,289.9035
44.075554,8.891714,0,20230507,12,289.9094
44.076964,8.922895,0,20230507,12,289.8738
44.078365,8.954077,0,20230507,12,289.8627
44.079757,8.985262,0,20230507,12,289.85
44.08114,9.016447,0,20230507,12,289.8347
44.082514,9.047634,0,20230507,12,289.8526
44.083879,9.078823,0,20230507,12,289.8568
44.085235,9.110013,0,20230507,12,289.8381
44.086582,9.141205,0,20230507,12,289.8466
44.08792,9.172398,0,20230507,12,289.8797
44.089249,9.203593,0,20230507,12,289.9018
44.090569,9.234789,0,20230507,12,289.9366
44.09188,9.265987,0,20230507,12,289.996
44.093183,9.297186,0,20230507,12,290.0419
44.094476,9.328386,0,20230507,12,290.0673
44.09576,9.359588,0,20230507,12,290.1021
44.097035,9.390792,0,20230507,12,290.1514
44.098302,9.421997,0,20230507,12,290.1768
44.099559,9.453203,0,20230507,12,290.1785
44.100807,9.48441,0,20230507,12,290.2456
44.102047,9.515619,0,20230507,12,290.3551
44.103277,9.54683,0,20230507,12,290.4306
44.104499,9.578042,0,20230507,12,290.4756
44.105711,9.609255,0,20230507,12,290.5011
44.106914,9.640469,0,20230507,12,290.5571
44.108109,9.671685,0,20230507,12,290.7167
44.109294,9.702902,0,20230507,12,290.5647
44.110471,9.734121,0,20230507,12,300.531
44.111638,9.765341,0,20230507,12,300.5336
44.112796,9.796562,0,20230507,12,306.3762
44.113946,9.827784,0,20230507,12,315.031
44.115086,9.859008,0,20230507,12,315.098
44.116218,9.890233,0,20230507,12,307.1919
44.11734,9.921459,0,20230507,12,300.104
44.118454,9.952686,0,20230507,12,303.1208
44.119558,9.983915,0,20230507,12,302.9689
44.120654,10.015145,0,20230507,12,303.1539
44.12174,10.046376,0,20230507,12,299.3987
44.122818,10.077608,0,20230507,12,296.9862
44.123887,10.108842,0,20230507,12,296.1128
44.124946,10.140076,0,20230507,12,293.1936
44.125997,10.171312,0,20230507,12,293.9711
44.127038,10.202549,0,20230507,12,297.4922
44.128071,10.233788,0,20230507,12,297.628
44.129094,10.265027,0,20230507,12,295.3166
44.130109,10.296268,0,20230507,12,294.8947
44.131114,10.327509,0,20230507,12,298.886
44.132111,10.358752,0,20230507,12,298.5778
44.133098,10.389996,0,20230507,12,306.972
44.134077,10.421241,0,20230507,12,306.4941
44.135047,10.452487,0,20230507,12,298.3945
44.136007,10.483734,0,20230507,12,295.3234
44.136959,10.514982,0,20230507,12,294.2199
44.137901,10.546232,0,20230507,12,292.5307
44.138835,10.577482,0,20230507,12,289.5928
44.139759,10.608733,0,20230507,12,290.9196
44.140675,10.639986,0,20230507,12,291.8278
44.141581,10.671239,0,20230507,12,293.0934
44.142479,10.702493,0,20230507,12,293.4092
44.143367,10.733749,0,20230507,12,292.523
44.144247,10.765005,0,20230507,12,291.6733
44.145117,10.796263,0,20230507,12,291.3228
44.145979,10.827521,0,20230507,12,289.7923
44.146831,10.85878,0,20230507,12,292.9704
44.147675,10.890041,0,20230507,12,296.0873
44.148509,10.921302,0,20230507,12,297.611
44.149335,10.952564,0,20230507,12,296.9616
44.150151,10.983827,0,20230507,12,299.3163
44.150959,11.015091,0,20230507,12,297.0915
44.151757,11.046356,0,20230507,12,299.0897
44.152547,11.077622,0,20230507,12,296.7596
44.153327,11.108888,0,20230507,12,295.3947
44.154098,11.140156,0,20230507,12,295.1078
44.154861,11.171424,0,20230507,12,296.2418
44.155614,11.202693,0,20230507,12,295.6069
44.156359,11.233963,0,20230507,12,294.556
44.157094,11.265234,0,20230507,12,293.7971
44.15782,11.296506,0,20230507,12,293.9711
44.158538,11.327778,0,20230507,12,293.6231
44.159246,11.359052,0,20230507,12,294.1222
44.159945,11.390326,0,20230507,12,295.5576
44.160635,11.421601,0,20230507,12,296.7944
44.161317,11.452876,0,20230507,12,297.3674
44.161989,11.484153,0,20230507,12,296.1883
44.162652,11.51543,0,20230507,12,296.6425
44.163307,11.546708,0,20230507,12,297.7494
44.163952,11.577986,0,20230507,12,298.133
44.164588,11.609266,0,20230507,12,298.1211
44.165215,11.640546,0,20230507,12,298.5642
44.165833,11.671826,0,20230507,12,297.9081
44.166442,11.703108,0,20230507,12,298.1169
44.167043,11.73439,0,20230507,12,301.7109
44.167634,11.765673,0,20230507,12,300.6524
44.168216,11.796956,0,20230507,12,300.2178
44.168789,11.82824,0,20230507,12,299.7934
44.169353,11.859525,0,20230507,12,299.0099
44.169908,11.89081,0,20230507,12,300.1329
44.170454,11.922096,0,20230507,12,302.3026
44.170991,11.953383,0,20230507,12,304.2065
44.171519,11.98467,0,20230507,12,301.2296
44.172038,12.015958,0,20230507,12,302.2813
44.172548,12.047246,0,20230507,12,302.6217
44.173049,12.078535,0,20230507,12,300.8612
44.173541,12.109824,0,20230507,12,301.2322
44.174024,12.141114,0,20230507,12,302.5182
44.174497,12.172405,0,20230507,12,305.7039
44.174962,12.203696,0,20230507,12,302.4817
44.175418,12.234987,0,20230507,12,299.762
44.175865,12.266279,0,20230507,12,300.0913
44.176303,12.297572,0,20230507,12,301.2415
44.176731,12.328865,0,20230507,12,300.4342
44.177151,12.360159,0,20230507,12,299.5744
44.177562,12.391453,0,20230507,12,298.7459
44.177963,12.422747,0,20230507,12,301.3722
44.178356,12.454042,0,20230507,12,289.9748
44.17874,12.485337,0,20230507,12,289.8848
44.179114,12.516633,0,20230507,12,289.8025
44.17948,12.547929,0,20230507,12,289.7227
44.179836,12.579226,0,20230507,12,289.7083
44.180184,12.610523,0,20230507,12,289.6013
44.180522,12.64182,0,20230507,12,289.4926
44.180852,12.673118,0,20230507,12,289.4001
44.181172,12.704416,0,20230507,12,289.3348
44.181484,12.735714,0,20230507,12,289.2949
44.181786,12.767013,0,20230507,12,289.2643
44.18208,12.798312,0,20230507,12,289.1998
44.182364,12.829612,0,20230507,12,289.1608
44.182639,12.860911,0,20230507,12,289.1226
44.182906,12.892211,0,20230507,12,289.0691
44.183163,12.923512,0,20230507,12,289.0555
44.183411,12.954812,0,20230507,12,289.0725
44.18365,12.986113,0,20230507,12,289.0691
44.183881,13.017415,0,20230507,12,289.0674
44.184102,13.048716,0,20230507,12,289.0869
44.184314,13.080018,0,20230507,12,289.0937
44.184517,13.11132,0,20230507,12,289.1141
44.184711,13.142622,0,20230507,12,289.1463
44.184896,13.173924,0,20230507,12,289.1489
44.185072,13.205227,0,20230507,12,289.1692
44.185239,13.236529,0,20230507,12,289.2193
44.185397,13.267832,0,20230507,12,289.2193
44.185546,13.299135,0,20230507,12,289.2032
44.185686,13.330439,0,20230507,12,289.2354
44.185817,13.361742,0,20230507,12,289.2439
44.185939,13.393046,0,20230507,12,289.2193
44.186052,13.424349,0,20230507,12,289.221
44.186156,13.455653,0,20230507,12,289.2193
44.18625,13.486957,0,20230507,12,289.1871
44.186336,13.518261,0,20230507,12,289.1794
44.186413,13.549565,0,20230507,12,289.182
44.186481,13.580869,0,20230507,12,289.1472
44.186539,13.612174,0,20230507,12,289.1149
44.186589,13.643478,0,20230507,12,289.1166
44.18663,13.674782,0,20230507,12,289.1226
44.186661,13.706087,0,20230507,12,289.1166
44.186684,13.737391,0,20230507,12,289.1158
44.186697,13.768696,0,20230507,12,289.1268
44.186702,13.8,0,20230507,12,289.1514
44.186697,13.831304,0,20230507,12,289.1803
44.186684,13.862609,0,20230507,12,289.1998
44.186661,13.893913,0,20230507,12,289.2142
44.18663,13.925218,0,20230507,12,289.2227
44.186589,13.956522,0,20230507,12,289.2304
44.186539,13.987826,0,20230507,12,289.2354
44.186481,14.019131,0,20230507,12,289.2439
44.186413,14.050435,0,20230507,12,289.2601
44.186336,14.081739,0,20230507,12,289.2601
44.18625,14.113043,0,20230507,12,289.2465
44.186156,14.144347,0,20230507,12,289.2643
44.186052,14.175651,0,20230507,12,289.294
44.185939,14.206954,0,20230507,12,289.2821
44.185817,14.238258,0,20230507,12,289.2745
44.185686,14.269561,0,20230507,12,289.3008
44.185546,14.300865,0,20230507,12,289.3135
44.185397,14.332168,0,20230507,12,289.3458
44.185239,14.363471,0,20230507,12,289.412
44.185072,14.394773,0,20230507,12,289.4434
44.184896,14.426076,0,20230507,12,289.4434
44.184711,14.457378,0,20230507,12,289.4867
44.184517,14.48868,0,20230507,12,289.5393
44.184314,14.519982,0,20230507,12,289.53
44.184102,14.551284,0,20230507,12,289.5105
44.183881,14.582585,0,20230507,12,289.5105
44.18365,14.613887,0,20230507,12,289.5045
44.183411,14.645188,0,20230507,12,289.4748
44.183163,14.676488,0,20230507,12,289.4146
44.182906,14.707789,0,20230507,12,289.3483
44.182639,14.739089,0,20230507,12,289.3068
44.182364,14.770388,0,20230507,12,289.2677
44.18208,14.801688,0,20230507,12,289.2176
44.181786,14.832987,0,20230507,12,289.165
44.181484,14.864286,0,20230507,12,290.1454
44.181172,14.895584,0,20230507,12,290.4943
44.180852,14.926882,0,20230507,12,289.092
